# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"X1_M1"	"X2_M2"	"X3_M3"	"X4_M4"	"X5_M5"
"57"	"E9"	"3"	"3"	"1"	"673257.7"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"655262.8"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"610151.2"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"594998.44"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"589515.3"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"647864.44"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"675800.94"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"738284.9"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"740503.8"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"755025.94"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"693957.25"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"711484.7"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"711612.7"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"678209.44"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"663334.75"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"601104.1"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"579892.8"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"651747.1"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"639315.75"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"681745.25"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"683792.4"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"710031.2"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"669989.3"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"669829.94"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"685178.25"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"653553.8"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"647110.7"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"567901.2"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"551702.06"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"606200.9"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"600158.44"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"638058.44"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"666080.56"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"567684.06"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"617810.25"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"659585.06"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"635936.06"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"638683.7"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"603813.7"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"540687.4"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"581383.0"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"621422.5"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"582190.3"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"650001.0"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"644248.44"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"593139.7"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"628265.4"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"603677.2"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"603510.5"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"590879.94"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"567063.8"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"595101.06"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"562936.56"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"587246.7"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"602806.2"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"592300.6"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"629905.9"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"635413.56"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"642154.94"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"639753.2"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"638343.0"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"655015.75"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"664728.94"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"572251.1"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"553608.25"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"620345.1"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"608673.1"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"680031.3"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"660450.06"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"653321.4"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"653161.3"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"748447.75"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"672517.4"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"645562.94"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"593746.5"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"554803.5"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"619080.3"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"606119.06"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"650220.25"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"667194.94"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"686762.75"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"698999.8"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"676672.1"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"652903.5"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"658329.25"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"658232.2"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"664864.8"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"630095.8"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"611960.8"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"665187.7"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"667423.4"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"646260.56"	""	""	""	""
"53"	"E5"	"3"	"3"	"1"	"670825.0"	""	""	""	""
"54"	"E6"	"3"	"3"	"1"	"673207.2"	""	""	""	""
"55"	"E7"	"3"	"3"	"1"	"640620.2"	""	""	""	""
"56"	"E8"	"3"	"3"	"1"	"721904.44"	""	""	""	""
"57"	"E9"	"3"	"3"	"1"	"665782.5"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"649248.44"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"605661.06"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"590911.06"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"582140.0"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"640956.3"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"669002.5"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"727093.6"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"733227.4"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"747875.0"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"688031.25"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"702660.5"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"702726.6"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"668330.94"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"655671.7"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"594360.6"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"575189.8"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"641706.5"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"632818.0"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"670957.7"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"677659.7"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"702896.94"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"663507.1"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"662256.06"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"677273.1"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"645697.25"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"640267.94"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"561632.56"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"545330.25"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"600315.6"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"590976.56"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"628579.94"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"654572.7"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"559818.6"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"611429.4"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"651018.7"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"629339.25"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"629797.3"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"596244.6"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"535699.56"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"576143.9"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"616261.94"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"575675.56"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"657672.9"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"639562.6"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"586814.75"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"623513.4"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"597410.56"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"596734.0"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"585977.1"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"562136.8"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"590069.0"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"557055.5"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"581028.3"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"598084.6"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"586208.94"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"622789.7"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"632005.56"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"631847.75"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"633976.4"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"631180.3"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"648403.4"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"656990.6"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"567299.56"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"545639.0"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"613354.2"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"601863.56"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"674501.6"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"651462.0"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"645421.94"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"645211.25"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"743284.25"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"662021.1"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"638383.2"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"584735.0"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"547363.7"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"611318.06"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"598378.75"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"642545.56"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"660361.9"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"680254.9"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"691613.25"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"670087.3"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"642864.7"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"648483.5"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"649980.8"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"657087.4"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"622137.6"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"605189.5"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"658147.94"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"659407.94"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"638414.3"	""	""	""	""
"53"	"E5"	"3"	"3"	"1"	"661421.44"	""	""	""	""
"54"	"E6"	"3"	"3"	"1"	"666721.0"	""	""	""	""
"55"	"E7"	"3"	"3"	"1"	"632971.3"	""	""	""	""
"56"	"E8"	"3"	"3"	"1"	"712418.44"	""	""	""	""
"57"	"E9"	"3"	"3"	"1"	"658744.4"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"640845.3"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"597157.75"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"583440.56"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"576254.8"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"632666.9"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"660688.7"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"721152.06"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"727892.75"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"740943.3"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"681244.1"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"696862.25"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"695670.8"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"662505.1"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"649398.9"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"588699.56"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"568899.5"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"634304.3"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"627346.44"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"666732.75"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"668612.94"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"693906.0"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"656007.06"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"653837.7"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"670615.4"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"639388.44"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"634205.06"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"554239.9"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"538839.2"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"594659.06"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"586001.3"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"622825.8"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"645383.4"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"552286.1"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"603647.7"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"644827.6"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"624075.9"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"624477.94"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"590277.1"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"530452.3"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"569231.75"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"608190.1"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"571078.25"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"654214.5"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"630362.4"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"580670.25"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"618368.7"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"591214.44"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"591096.1"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"577120.5"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"554304.94"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"581148.4"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"551869.94"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"576065.4"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"593715.25"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"579462.44"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"616525.2"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"623240.0"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"626953.4"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"627685.0"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"623336.2"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"642351.5"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"648584.2"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"562097.75"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"539933.56"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"605715.56"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"594391.8"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"666896.25"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"645156.8"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"638114.25"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"637637.4"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"730717.94"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"655277.3"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"629439.44"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"580703.25"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"541478.44"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"604761.6"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"592010.94"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"635844.06"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"653995.56"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"672481.1"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"685430.25"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"660877.7"	""	""	""	""
"44"	"D8"	"3"	"3"	"1"	"637520.44"	""	""	""	""
"45"	"D9"	"3"	"3"	"1"	"642687.0"	""	""	""	""
"46"	"D10"	"3"	"3"	"1"	"644009.44"	""	""	""	""
"47"	"D11"	"3"	"3"	"1"	"650945.6"	""	""	""	""
"48"	"D12"	"3"	"3"	"1"	"615713.94"	""	""	""	""
"49"	"E1"	"3"	"3"	"1"	"598258.1"	""	""	""	""
"50"	"E2"	"3"	"3"	"1"	"648785.3"	""	""	""	""
"51"	"E3"	"3"	"3"	"1"	"650971.75"	""	""	""	""
"52"	"E4"	"3"	"3"	"1"	"631796.94"	""	""	""	""
"53"	"E5"	"3"	"3"	"1"	"655325.7"	""	""	""	""
"54"	"E6"	"3"	"3"	"1"	"659783.8"	""	""	""	""
"55"	"E7"	"3"	"3"	"1"	"625835.0"	""	""	""	""
"56"	"E8"	"3"	"3"	"1"	"704798.56"	""	""	""	""
"57"	"E9"	"3"	"3"	"1"	"649710.56"	""	""	""	""
"58"	"E10"	"3"	"3"	"1"	"633780.0"	""	""	""	""
"59"	"E11"	"3"	"3"	"1"	"590346.9"	""	""	""	""
"60"	"E12"	"3"	"3"	"1"	"576464.56"	""	""	""	""
"61"	"F1"	"3"	"3"	"1"	"567520.44"	""	""	""	""
"62"	"F2"	"3"	"3"	"1"	"627393.8"	""	""	""	""
"63"	"F3"	"3"	"3"	"1"	"652384.94"	""	""	""	""
"64"	"F4"	"3"	"3"	"1"	"711741.0"	""	""	""	""
"65"	"F5"	"3"	"3"	"1"	"716475.25"	""	""	""	""
"66"	"F6"	"3"	"3"	"1"	"730119.25"	""	""	""	""
"67"	"F7"	"3"	"3"	"1"	"672449.06"	""	""	""	""
"68"	"F8"	"3"	"3"	"1"	"685563.2"	""	""	""	""
"69"	"F9"	"3"	"3"	"1"	"687947.4"	""	""	""	""
"70"	"F10"	"3"	"3"	"1"	"654540.25"	""	""	""	""
"71"	"F11"	"3"	"3"	"1"	"638947.44"	""	""	""	""
"72"	"F12"	"3"	"3"	"1"	"580737.06"	""	""	""	""
"73"	"G1"	"3"	"3"	"1"	"561254.5"	""	""	""	""
"74"	"G2"	"3"	"3"	"1"	"626530.0"	""	""	""	""
"75"	"G3"	"3"	"3"	"1"	"619439.06"	""	""	""	""
"76"	"G4"	"3"	"3"	"1"	"659341.44"	""	""	""	""
"77"	"G5"	"3"	"3"	"1"	"660898.44"	""	""	""	""
"78"	"G6"	"3"	"3"	"1"	"685645.1"	""	""	""	""
"79"	"G7"	"3"	"3"	"1"	"647932.0"	""	""	""	""
"80"	"G8"	"3"	"3"	"1"	"649161.5"	""	""	""	""
"81"	"G9"	"3"	"3"	"1"	"662764.9"	""	""	""	""
"82"	"G10"	"3"	"3"	"1"	"632654.06"	""	""	""	""
"83"	"G11"	"3"	"3"	"1"	"628407.9"	""	""	""	""
"84"	"G12"	"3"	"3"	"1"	"545647.3"	""	""	""	""
"85"	"H1"	"3"	"3"	"1"	"533131.9"	""	""	""	""
"86"	"H2"	"3"	"3"	"1"	"587568.3"	""	""	""	""
"87"	"H3"	"3"	"3"	"1"	"578608.6"	""	""	""	""
"88"	"H4"	"3"	"3"	"1"	"614722.75"	""	""	""	""
"89"	"H5"	"3"	"3"	"1"	"636508.2"	""	""	""	""
"90"	"H6"	"3"	"3"	"1"	"545551.0"	""	""	""	""
"91"	"H7"	"3"	"3"	"1"	"595963.3"	""	""	""	""
"92"	"H8"	"3"	"3"	"1"	"636568.75"	""	""	""	""
"93"	"H9"	"3"	"3"	"1"	"615875.1"	""	""	""	""
"94"	"H10"	"3"	"3"	"1"	"614860.0"	""	""	""	""
"95"	"H11"	"3"	"3"	"1"	"580707.06"	""	""	""	""
"96"	"H12"	"3"	"3"	"1"	"522391.06"	""	""	""	""
"1"	"A1"	"3"	"3"	"1"	"564341.56"	""	""	""	""
"2"	"A2"	"3"	"3"	"1"	"598520.0"	""	""	""	""
"3"	"A3"	"3"	"3"	"1"	"563268.9"	""	""	""	""
"4"	"A4"	"3"	"3"	"1"	"646644.25"	""	""	""	""
"5"	"A5"	"3"	"3"	"1"	"624701.5"	""	""	""	""
"6"	"A6"	"3"	"3"	"1"	"572836.2"	""	""	""	""
"7"	"A7"	"3"	"3"	"1"	"610456.9"	""	""	""	""
"8"	"A8"	"3"	"3"	"1"	"583702.5"	""	""	""	""
"9"	"A9"	"3"	"3"	"1"	"581785.56"	""	""	""	""
"10"	"A10"	"3"	"3"	"1"	"572818.94"	""	""	""	""
"11"	"A11"	"3"	"3"	"1"	"550128.56"	""	""	""	""
"12"	"A12"	"3"	"3"	"1"	"577556.44"	""	""	""	""
"13"	"B1"	"3"	"3"	"1"	"542918.1"	""	""	""	""
"14"	"B2"	"3"	"3"	"1"	"566656.06"	""	""	""	""
"15"	"B3"	"3"	"3"	"1"	"586858.06"	""	""	""	""
"16"	"B4"	"3"	"3"	"1"	"572150.06"	""	""	""	""
"17"	"B5"	"3"	"3"	"1"	"610350.5"	""	""	""	""
"18"	"B6"	"3"	"3"	"1"	"616544.25"	""	""	""	""
"19"	"B7"	"3"	"3"	"1"	"619372.8"	""	""	""	""
"20"	"B8"	"3"	"3"	"1"	"620617.25"	""	""	""	""
"21"	"B9"	"3"	"3"	"1"	"616159.44"	""	""	""	""
"22"	"B10"	"3"	"3"	"1"	"633286.25"	""	""	""	""
"23"	"B11"	"3"	"3"	"1"	"643233.7"	""	""	""	""
"24"	"B12"	"3"	"3"	"1"	"553430.0"	""	""	""	""
"25"	"C1"	"3"	"3"	"1"	"533029.06"	""	""	""	""
"26"	"C2"	"3"	"3"	"1"	"599232.8"	""	""	""	""
"27"	"C3"	"3"	"3"	"1"	"586976.5"	""	""	""	""
"28"	"C4"	"3"	"3"	"1"	"656592.7"	""	""	""	""
"29"	"C5"	"3"	"3"	"1"	"638167.9"	""	""	""	""
"30"	"C6"	"3"	"3"	"1"	"629517.1"	""	""	""	""
"31"	"C7"	"3"	"3"	"1"	"630959.94"	""	""	""	""
"32"	"C8"	"3"	"3"	"1"	"723873.56"	""	""	""	""
"33"	"C9"	"3"	"3"	"1"	"649277.4"	""	""	""	""
"34"	"C10"	"3"	"3"	"1"	"624765.7"	""	""	""	""
"35"	"C11"	"3"	"3"	"1"	"570335.1"	""	""	""	""
"36"	"C12"	"3"	"3"	"1"	"533698.5"	""	""	""	""
"37"	"D1"	"3"	"3"	"1"	"596589.56"	""	""	""	""
"38"	"D2"	"3"	"3"	"1"	"582882.25"	""	""	""	""
"39"	"D3"	"3"	"3"	"1"	"627372.06"	""	""	""	""
"40"	"D4"	"3"	"3"	"1"	"646783.25"	""	""	""	""
"41"	"D5"	"3"	"3"	"1"	"665933.0"	""	""	""	""
"42"	"D6"	"3"	"3"	"1"	"676717.7"	""	""	""	""
"43"	"D7"	"3"	"3"	"1"	"654041.94"	""	""	""	""
