# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"SYBR"	"ROX"
"72"	"F12"	"3"	"3"	"1"	"629547.1"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"622008.9"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"616170.3"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"607886.4"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"601104.1"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"594360.6"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"588699.56"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"580737.06"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"574281.1"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"568568.7"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"560598.94"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"553138.8"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"547993.75"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"540131.0"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"531704.0"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"524626.1"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"516054.0"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"510653.7"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"499585.56"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"492721.78"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"482587.4"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"470328.12"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"456217.94"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"437349.44"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"413204.56"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"377759.0"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"323039.12"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"245447.39"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"167470.36"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"112518.234"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"87909.484"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"79379.48"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"75406.2"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"72079.984"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"73847.58"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"70601.125"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"70464.836"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"71361.125"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"70059.78"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"68604.32"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"68547.72"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"68220.67"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"67800.914"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"65953.47"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"64859.137"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"64024.99"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"62245.047"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"62687.484"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"62824.184"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"62938.63"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"61626.324"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"60193.707"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"59382.043"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"59429.156"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"58470.676"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"58314.656"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"57461.453"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"58944.85"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"57869.938"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"54890.77"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"53837.816"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"53454.406"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"54413.527"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"50979.598"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"51685.26"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"50730.168"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"50490.83"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"49217.27"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"49751.996"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"48600.46"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"50241.164"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"48012.03"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"47625.0"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"44616.332"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"45708.24"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"47424.844"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"46448.984"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"45863.188"	"0.0"
"72"	"F12"	"3"	"3"	"1"	"45729.92"	"0.0"
"73"	"G1"	"2"	"2"	"1"	"69116.32"	"382138.72"
"73"	"G1"	"2"	"2"	"2"	"70391.55"	"382511.5"
"73"	"G1"	"2"	"2"	"3"	"72592.18"	"382512.97"
"73"	"G1"	"2"	"2"	"4"	"73260.48"	"382031.84"
"73"	"G1"	"2"	"2"	"5"	"74013.5"	"381560.47"
"73"	"G1"	"2"	"2"	"6"	"74772.32"	"381116.7"
"73"	"G1"	"2"	"2"	"7"	"74913.234"	"380793.97"
"73"	"G1"	"2"	"2"	"8"	"74695.96"	"380518.53"
"73"	"G1"	"2"	"2"	"9"	"74819.195"	"380214.62"
"73"	"G1"	"2"	"2"	"10"	"75981.49"	"379749.53"
"73"	"G1"	"2"	"2"	"11"	"78108.61"	"379551.4"
"73"	"G1"	"2"	"2"	"12"	"79111.94"	"379576.44"
"73"	"G1"	"2"	"2"	"13"	"79558.79"	"378863.62"
"73"	"G1"	"2"	"2"	"14"	"80448.3"	"378518.47"
"73"	"G1"	"2"	"2"	"15"	"80958.65"	"378470.9"
"73"	"G1"	"2"	"2"	"16"	"82113.85"	"378689.38"
"73"	"G1"	"2"	"2"	"17"	"83112.055"	"378589.72"
"73"	"G1"	"2"	"2"	"18"	"83534.555"	"378427.8"
"73"	"G1"	"2"	"2"	"19"	"84600.92"	"378203.97"
"73"	"G1"	"2"	"2"	"20"	"85921.336"	"377877.34"
"73"	"G1"	"2"	"2"	"21"	"87745.84"	"377799.0"
"73"	"G1"	"2"	"2"	"22"	"89963.94"	"378105.78"
"73"	"G1"	"2"	"2"	"23"	"93133.195"	"377803.1"
"73"	"G1"	"2"	"2"	"24"	"99414.08"	"377573.84"
"73"	"G1"	"2"	"2"	"25"	"112606.48"	"377445.3"
"73"	"G1"	"2"	"2"	"26"	"132047.95"	"377270.94"
"73"	"G1"	"2"	"2"	"27"	"167610.78"	"376996.6"
"73"	"G1"	"2"	"2"	"28"	"226454.56"	"376847.75"
"73"	"G1"	"2"	"2"	"29"	"310858.34"	"376798.34"
"73"	"G1"	"2"	"2"	"30"	"413142.06"	"376725.78"
"73"	"G1"	"2"	"2"	"31"	"515149.3"	"376742.44"
"73"	"G1"	"2"	"2"	"32"	"605531.06"	"376726.12"
"73"	"G1"	"2"	"2"	"33"	"675229.6"	"376852.94"
"73"	"G1"	"2"	"2"	"34"	"728482.44"	"376613.12"
"73"	"G1"	"2"	"2"	"35"	"770279.9"	"376486.34"
"73"	"G1"	"2"	"2"	"36"	"800245.56"	"376489.5"
"73"	"G1"	"2"	"2"	"37"	"821237.9"	"376313.03"
"73"	"G1"	"2"	"2"	"38"	"835540.3"	"376183.7"
"73"	"G1"	"2"	"2"	"39"	"846589.7"	"376041.84"
"73"	"G1"	"2"	"2"	"40"	"852382.3"	"375889.56"
"73"	"G1"	"2"	"2"	"41"	"856000.6"	"375830.5"
"73"	"G1"	"2"	"2"	"42"	"859448.7"	"375809.56"
"73"	"G1"	"2"	"2"	"43"	"862380.56"	"375697.1"
"73"	"G1"	"2"	"2"	"44"	"864925.94"	"375682.38"
"73"	"G1"	"2"	"2"	"45"	"865562.1"	"375750.47"
"73"	"G1"	"3"	"3"	"1"	"902947.25"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"902082.44"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"900583.3"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"896732.9"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"892095.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"886799.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"879554.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"877118.7"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"868158.3"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"865315.9"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"857905.2"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"851999.25"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"847071.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"840284.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"833164.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"827359.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"820797.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"815234.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"808602.4"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"801918.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"796069.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"789817.4"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"782088.7"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"777794.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"770641.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"761553.8"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"757584.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"753444.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"745582.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"738716.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"731927.3"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"726085.8"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"719749.44"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"712959.3"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"708947.94"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"700898.6"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"696823.94"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"690094.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"680633.4"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"673925.56"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"666748.1"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"660672.94"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"654369.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"647502.4"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"639099.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"635094.8"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"626821.1"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"620987.25"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"611750.2"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"606176.1"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"601975.2"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"595854.9"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"587380.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"579892.8"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"575189.8"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"568899.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"561254.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"553879.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"546790.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"539829.75"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"533170.9"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"526494.5"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"520263.1"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"514988.1"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"506168.88"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"500135.0"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"491592.72"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"483814.56"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"475162.38"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"465539.97"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"452685.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"437642.06"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"421166.25"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"395950.94"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"359591.3"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"301861.03"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"221301.23"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"142137.55"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"90678.76"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"65754.984"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"57732.047"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"57357.8"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"55096.33"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"53670.33"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"51322.07"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"53662.746"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"50410.85"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"50507.812"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"50660.008"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"48845.582"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"48104.395"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"49272.59"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"47331.816"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"48151.7"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"46154.312"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"44446.04"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"46511.156"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"45359.34"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"44643.652"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"44839.34"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"44254.473"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"43616.22"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"41685.113"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"41647.824"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"41143.105"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"41645.08"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"41694.305"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"41404.758"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"39928.273"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"39466.38"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"36028.266"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"37948.96"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"37932.812"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"38561.137"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"37292.047"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"36380.355"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"38518.27"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"35785.473"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"34796.695"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"37556.094"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"34985.633"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"34302.035"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"35163.168"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"34492.85"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"34311.742"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"34120.1"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"33120.72"	"0.0"
"73"	"G1"	"3"	"3"	"1"	"33112.117"	"0.0"
"74"	"G2"	"2"	"2"	"1"	"78398.84"	"399655.44"
"74"	"G2"	"2"	"2"	"2"	"80176.88"	"399914.47"
"74"	"G2"	"2"	"2"	"3"	"81179.664"	"400568.16"
"74"	"G2"	"2"	"2"	"4"	"81362.336"	"401316.66"
"74"	"G2"	"2"	"2"	"5"	"82856.77"	"401849.22"
"74"	"G2"	"2"	"2"	"6"	"85179.586"	"401773.0"
"74"	"G2"	"2"	"2"	"7"	"85662.36"	"401521.7"
"74"	"G2"	"2"	"2"	"8"	"86398.695"	"401307.94"
"74"	"G2"	"2"	"2"	"9"	"86767.64"	"401095.1"
"74"	"G2"	"2"	"2"	"10"	"88629.68"	"400991.12"
"74"	"G2"	"2"	"2"	"11"	"89785.94"	"400867.16"
"74"	"G2"	"2"	"2"	"12"	"89919.06"	"401012.22"
"74"	"G2"	"2"	"2"	"13"	"91093.016"	"400909.66"
"74"	"G2"	"2"	"2"	"14"	"92261.85"	"400618.16"
"74"	"G2"	"2"	"2"	"15"	"92627.84"	"400464.1"
"74"	"G2"	"2"	"2"	"16"	"94435.26"	"400579.66"
"74"	"G2"	"2"	"2"	"17"	"94949.91"	"400169.94"
"74"	"G2"	"2"	"2"	"18"	"95186.39"	"399936.75"
"74"	"G2"	"2"	"2"	"19"	"97289.625"	"400024.78"
"74"	"G2"	"2"	"2"	"20"	"97690.164"	"400075.97"
"74"	"G2"	"2"	"2"	"21"	"98610.984"	"399857.4"
"74"	"G2"	"2"	"2"	"22"	"100395.77"	"399459.66"
"74"	"G2"	"2"	"2"	"23"	"106241.34"	"399234.4"
"74"	"G2"	"2"	"2"	"24"	"114020.836"	"399103.06"
"74"	"G2"	"2"	"2"	"25"	"128058.12"	"398811.6"
"74"	"G2"	"2"	"2"	"26"	"152218.45"	"398657.12"
"74"	"G2"	"2"	"2"	"27"	"192414.28"	"398714.75"
"74"	"G2"	"2"	"2"	"28"	"259372.89"	"398624.94"
"74"	"G2"	"2"	"2"	"29"	"355714.0"	"398502.56"
"74"	"G2"	"2"	"2"	"30"	"469710.62"	"398527.7"
"74"	"G2"	"2"	"2"	"31"	"584805.06"	"398450.72"
"74"	"G2"	"2"	"2"	"32"	"683763.75"	"398096.0"
"74"	"G2"	"2"	"2"	"33"	"759742.1"	"397844.88"
"74"	"G2"	"2"	"2"	"34"	"821052.8"	"397732.66"
"74"	"G2"	"2"	"2"	"35"	"864515.75"	"397826.56"
"74"	"G2"	"2"	"2"	"36"	"895981.44"	"398071.78"
"74"	"G2"	"2"	"2"	"37"	"917716.2"	"397970.03"
"74"	"G2"	"2"	"2"	"38"	"934761.3"	"397586.3"
"74"	"G2"	"2"	"2"	"39"	"945122.4"	"397130.7"
"74"	"G2"	"2"	"2"	"40"	"953527.25"	"396992.25"
"74"	"G2"	"2"	"2"	"41"	"958154.9"	"396967.03"
"74"	"G2"	"2"	"2"	"42"	"961433.0"	"396825.6"
"74"	"G2"	"2"	"2"	"43"	"964018.25"	"396709.94"
"74"	"G2"	"2"	"2"	"44"	"964896.6"	"396646.28"
"74"	"G2"	"2"	"2"	"45"	"965754.5"	"396632.34"
"74"	"G2"	"3"	"3"	"1"	"1007543.7"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"1010044.06"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"1006569.4"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"1004410.5"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"998063.56"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"991273.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"984566.9"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"980239.9"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"973517.6"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"964016.1"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"959064.2"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"952577.1"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"947500.25"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"939707.06"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"931317.94"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"924276.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"917788.44"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"910908.75"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"904852.56"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"897148.8"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"888506.94"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"881420.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"873662.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"867719.4"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"859894.7"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"853214.25"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"846282.5"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"839852.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"833340.8"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"825592.9"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"818478.94"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"810352.9"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"805520.1"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"797998.2"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"790706.3"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"784030.94"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"775611.25"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"769371.06"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"762972.8"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"754714.25"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"744955.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"738011.5"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"732297.94"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"724039.4"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"716461.7"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"710647.6"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"701793.5"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"694611.44"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"687142.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"679176.7"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"671293.5"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"665111.56"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"660069.94"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"651747.1"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"641706.5"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"634304.3"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"626530.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"619044.44"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"611971.3"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"605769.44"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"598768.56"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"591774.75"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"582521.3"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"576069.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"564421.9"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"558639.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"552937.7"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"542577.6"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"532844.56"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"521022.9"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"506657.1"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"487914.2"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"467871.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"438349.62"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"395076.34"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"326922.56"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"236878.42"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"147066.67"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"95453.93"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"71803.0"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"64288.402"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"64263.266"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"59414.285"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"59839.09"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"58992.355"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"59070.723"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"57983.36"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"54789.965"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"56015.81"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"56311.355"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"55298.207"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"55294.71"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"51407.492"	"0.0"
"74"	"G2"	"3"	"3"	"1"	"52981.383"	"0.0"
